Time - Voltage	Amplitude - Voltage
4708	-0,0587727
4709	-0,058593
4710	-0,0584378
4711	-0,0579721
4712	-0,0578921
4713	-0,0574656
4714	-0,05725
4715	-0,0569591
4716	-0,0563906
4717	-0,0555638
4718	-0,0552697
4719	-0,0551243
4720	-0,0546962
4721	-0,0544887
4722	-0,0542779
4723	-0,0540459
4724	-0,0534398
4725	-0,0530199
4726	-0,0530819
4727	-0,0524888
4728	-0,0516017
4729	-0,0507047
4730	-0,0501785
4731	-0,0494221
4732	-0,048829
4733	-0,0481803
4734	-0,0479025
4735	-0,0471395
4736	-0,0464566
4737	-0,0455988
4738	-0,044625
4739	-0,0433947
4740	-0,042001
4741	-0,0410795
4742	-0,0398344
4743	-0,0382888
4744	-0,036815
4745	-0,0354197
4746	-0,0336617
4747	-0,0322565
4748	-0,0308988
4749	-0,0292404
4750	-0,0276964
4751	-0,026203
4752	-0,0247505
4753	-0,023597
4754	-0,0221984
4755	-0,0209239
4756	-0,0196103
4757	-0,018313
4758	-0,0170124
4759	-0,0155615
4760	-0,0143639
4761	-0,0129441
4762	-0,0120748
4763	-0,0113412
4764	-0,0105112
4765	-0,00973022
4766	-0,00912078
4767	-0,00877603
4768	-0,00862898
4769	-0,00849337
4770	-0,00834305
4771	-0,00831201
4772	-0,0079885
4773	-0,00750651
4774	-0,00666996
4775	-0,00577459
4776	-0,00476322
4777	-0,00392994
4778	-0,0034169
4779	-0,00314568
4780	-0,00282381
4781	-0,0029202
4782	-0,00230913
4783	-0,00149219
4784	-0,000716101
4785	5,84E-05
4786	0,000718445
4787	0,000988036
4788	0,00152231
4789	0,00153375
4790	0,00174452
4791	0,00191771
4792	0,00273465
4793	0,00356466
4794	0,00384896
4795	0,00431788
4796	0,00470675
4797	0,00551061
4798	0,00554819
4799	0,00580961
4800	0,00598281
4801	0,0056642
4802	0,00542402
4803	0,00473452
4804	0,00379994
4805	0,00266113
4806	0,00199941
4807	0,00148964
4808	0,000608975
4809	0,000133516
4810	-0,000587024
4811	-0,00110333
4812	-0,00122424
4813	-0,001203
4814	-0,00114581
4815	-0,000974254
4816	-0,000887658
4817	-0,00142684
4818	-0,00181243
4819	-0,00117359
4820	-0,00121607
4821	-0,00159349
4822	-0,00167519
4823	-0,00216208
4824	-0,00224051
4825	-0,00210326
4826	-0,00149546
4827	-0,00133861
4828	-0,00107882
4829	-0,000654014
4830	0,000102473
4831	0,000684134
4832	0,00115959
4833	0,00181805
4834	0,0024765
4835	0,00303692
4836	0,00381301
4837	0,00441592
4838	0,00524919
4839	0,00620992
4840	0,00722782
4841	0,0077523
4842	0,00792222
4843	0,00782909
4844	0,00764773
4845	0,00728501
4846	0,00668864
4847	0,00664289
4848	0,00590765
4849	0,005259
4850	0,0045597
4851	0,00382445
4852	0,00380648
4853	0,00353035
4854	0,00352382
4855	0,00296666
4856	0,00229514
4857	0,00183765
4858	0,00165139
4859	0,00162035
4860	0,000979866
4861	0,00066126
4862	0,000262593
4863	0,000411276
4864	0,000363894
4865	-0,000369718
4866	-0,000665451
4867	-0,000837008
4868	-0,000212866
4869	-0,000100128
4870	-0,000139341
4871	0,000517478
4872	0,000635118
4873	0,000313243
4874	0,000100839
4875	-0,00059356
4876	-0,000874587
4877	-0,00108536
4878	-0,00167192
4879	-0,0019219
4880	-0,00214575
4881	-0,00200196
4882	-0,00222744
4883	-0,00248559
4884	-0,00210163
4885	-0,00146278
4886	-0,00104941
4887	-0,000850079
4888	-7,07E-05
4889	0,000773997
4890	0,00119554
4891	0,0018638
4892	0,00245363
4893	0,00232782
4894	0,00259577
4895	0,00271831
4896	0,00269544
4897	0,00305653
4898	0,00361531
4899	0,00451722
4900	0,00410384
4901	0,00405483
4902	0,00318234
4903	0,00264152
4904	0,0020909
4905	0,0015893
4906	0,00129847
4907	0,00165956
4908	0,00173472
4909	0,00197817
4910	0,00212358
4911	0,00168734
4912	0,00134749
4913	0,000912877
4914	0,000564861
4915	4,53E-05
4916	-0,000683423
4917	-0,000990593
4918	-0,000925238
4919	-0,000691593
4920	-0,000529839
4921	-0,000555981
4922	-0,000591926
4923	-0,000368085
4924	-0,00010503
4925	0,000287101
4926	0,00103705
4927	0,00164649
4928	0,00148147
4929	0,00122495
4930	0,00135239
4931	0,00130664
4932	0,000932484
4933	0,000385134
4934	0,000391669
4935	0,000112276
4936	-0,000435074
4937	-0,000792893
4938	-0,00138763
4939	-0,00231894
4940	-0,00317509
4941	-0,00396589
4942	-0,0050851
4943	-0,00665035
4944	-0,00783982
4945	-0,00911914
4946	-0,0105994
4947	-0,0120993
4948	-0,0138411
4949	-0,0153214
4950	-0,0162543
4951	-0,0167232
4952	-0,0174356
4953	-0,0182199
4954	-0,0194714
4955	-0,0201544
4956	-0,0212278
4957	-0,0224304
4958	-0,0235414
4959	-0,0243779
4960	-0,0251328
4961	-0,0254661
4962	-0,0256246
4963	-0,0256034
4964	-0,0259661
4965	-0,0263566
4966	-0,0267569
4967	-0,0268026
4968	-0,0265935
4969	-0,0265428
4970	-0,0270395
4971	-0,0271278
4972	-0,0273075
4973	-0,0279235
4974	-0,0284741
4975	-0,0288662
4976	-0,0295328
4977	-0,0307321
4978	-0,0306292
4979	-0,0307403
4980	-0,0311684
4981	-0,030889
4982	-0,0311291
4983	-0,0315834
4984	-0,0320229
4985	-0,0329264
4986	-0,0333659
4987	-0,033544
4988	-0,0334574
4989	-0,0331699
4990	-0,0327712
4991	-0,032915
4992	-0,0335195
4993	-0,0343904
4994	-0,0349034
4995	-0,0354932
4996	-0,0361697
4997	-0,0364147
4998	-0,0369163
4999	-0,0375503
5000	-0,0375977
5001	-0,0369588
5002	-0,0364719
5003	-0,0359622
5004	-0,0352138
5005	-0,0345309
5006	-0,0339231
5007	-0,0329182
5008	-0,0317794
5009	-0,0311602
5010	-0,0304674
5011	-0,0297436
5012	-0,0294364
5013	-0,0292731
5014	-0,0290018
5015	-0,0289528
5016	-0,0291668
5017	-0,0288368
5018	-0,0282078
5019	-0,0276228
5020	-0,0274366
5021	-0,0267781
5022	-0,0265232
5023	-0,0260135
5024	-0,0257357
5025	-0,0259154
5026	-0,0261621
5027	-0,0260543
5028	-0,0262161
5029	-0,026533
5030	-0,0272503
5031	-0,0280509
5032	-0,0284251
5033	-0,0287633
5034	-0,0294838
5035	-0,0300034
5036	-0,0304592
5037	-0,0310899
5038	-0,0315834
5039	-0,0323447
5040	-0,0329362
5041	-0,033245
5042	-0,0337777
5043	-0,0343413
5044	-0,0345864
5045	-0,0342466
5046	-0,0337809
5047	-0,0338054
5048	-0,0327957
5049	-0,032
5050	-0,0314036
5051	-0,0310033
5052	-0,0308857
5053	-0,0304511
5054	-0,0307958
5055	-0,0306684
5056	-0,0305262
5057	-0,0306602
5058	-0,0310197
5059	-0,0314592
5060	-0,0317043
5061	-0,0318954
5062	-0,0317108
5063	-0,0310932
5064	-0,0309167
5065	-0,0304968
5066	-0,0304625
5067	-0,0307207
5068	-0,03117
5069	-0,0317304
5070	-0,0318382
5071	-0,0325931
5072	-0,032879
5073	-0,0327107
5074	-0,0327091
5075	-0,0326584
5076	-0,0326519
5077	-0,0327843
5078	-0,0324264
5079	-0,032049
5080	-0,0316781
5081	-0,0312974
5082	-0,0305181
5083	-0,0297175
5084	-0,0295394
5085	-0,0292681
5086	-0,0288989
5087	-0,0289054
5088	-0,0291293
5089	-0,0295328
5090	-0,0300524
5091	-0,0310507
5092	-0,031848
5093	-0,0319363
5094	-0,0321993
5095	-0,0322631
5096	-0,0322353
5097	-0,0320229
5098	-0,0321552
5099	-0,0324542
5100	-0,0317043
5101	-0,032
5102	-0,031683
5103	-0,0315605
5104	-0,031371
5105	-0,0312076
5106	-0,0311193
5107	-0,0317647
5108	-0,0321797
5109	-0,0327107
5110	-0,0333643
5111	-0,033629
5112	-0,0339018
5113	-0,03358
5114	-0,0334198
5115	-0,0330473
5116	-0,0323644
5117	-0,0324787
5118	-0,0326666
5119	-0,0331551
5120	-0,0331453
5121	-0,0330963
5122	-0,0330571
5123	-0,0326764
5124	-0,0325604
5125	-0,0326176
5126	-0,0325817
5127	-0,0328414
5128	-0,0330065
5129	-0,0329264
5130	-0,0331421
5131	-0,0331519
5132	-0,0329427
5133	-0,0327761
5134	-0,0330898
5135	-0,033165
5136	-0,0331911
5137	-0,0339165
5138	-0,0340244
5139	-0,0335048
5140	-0,0332238
5141	-0,0329885
5142	-0,0326813
5143	-0,0325424
5144	-0,0325947
5145	-0,0324085
5146	-0,0320882
5147	-0,032031
5148	-0,0314886
5149	-0,0311749
5150	-0,0319379
5151	-0,0324706
5152	-0,0329493
5153	-0,033477
5154	-0,0335097
5155	-0,0338904
5156	-0,0340358
5157	-0,0342629
5158	-0,0347825
5159	-0,0354475
5160	-0,0356288
5161	-0,0364997
5162	-0,0368494
5163	-0,0377104
5164	-0,0383329
5165	-0,0385486
5166	-0,0390437
5167	-0,0393051
5168	-0,0397675
5169	-0,0398018
5170	-0,0396253
5171	-0,0395714
5172	-0,0396253
5173	-0,039676
5174	-0,0393802
5175	-0,039444
5176	-0,0392136
5177	-0,0387299
5178	-0,0392904
5179	-0,0398361
5180	-0,0396547
5181	-0,039805
5182	-0,0399308
5183	-0,0399962
5184	-0,0396727
5185	-0,039475
5186	-0,0392969
5187	-0,0399308
5188	-0,0408229
5189	-0,0413164
5190	-0,0416742
5191	-0,0420124
5192	-0,0417853
5193	-0,0418082
5194	-0,042117
5195	-0,0422673
5196	-0,0423588
5197	-0,0432395
5198	-0,0436071
5199	-0,0437786
5200	-0,043911
5201	-0,0448145
5202	-0,0459419
5203	-0,0469761
5204	-0,0477669
5205	-0,0486492
5206	-0,0496769
5207	-0,0512732
5208	-0,0528271
5209	-0,0538989
5210	-0,0549609
5211	-0,0562027
5212	-0,0572091
5213	-0,0584868
5214	-0,0593315
5215	-0,060289
5216	-0,0610945
5217	-0,0617971
5218	-0,0633133
5219	-0,065006
5220	-0,0661366
5221	-0,0670418
5222	-0,067844
5223	-0,068576
5224	-0,0695204
5225	-0,0700514
5226	-0,0711314
5227	-0,0717621
5228	-0,0731247
5229	-0,074293
5230	-0,0748632
5231	-0,0755788
5232	-0,0767993
5233	-0,0782306
5234	-0,0790688
5235	-0,0800263
5236	-0,0811291
5237	-0,0826715
5238	-0,0840685
5239	-0,0849753
5240	-0,086253
5241	-0,087034
5242	-0,0875977
5243	-0,0875731
5244	-0,0879865
5245	-0,0885862
5246	-0,0890257
5247	-0,0898001
5248	-0,090604
5249	-0,091385
5250	-0,0919781
5251	-0,0925908
5252	-0,0933734
5253	-0,0943636
5254	-0,0946266
5255	-0,0953308
5256	-0,096267
5257	-0,0969696
5258	-0,097566
5259	-0,0985136
5260	-0,0995217
5261	-0,0999204
5262	-0,100891
5263	-0,102941
5264	-0,104034
5265	-0,104696
5266	-0,105118
5267	-0,105441
5268	-0,106123
5269	-0,106366
5270	-0,106848
5271	-0,107183
5272	-0,10782
5273	-0,108874
5274	-0,109511
5275	-0,109947
5276	-0,110451
5277	-0,111343
5278	-0,112245
5279	-0,113563
5280	-0,114602
5281	-0,115624
5282	-0,117179
5283	-0,118529
5284	-0,119604
5285	-0,121514
5286	-0,123688
5287	-0,124883
5288	-0,125893
5289	-0,126839
5290	-0,127595
5291	-0,128097
5292	-0,128639
5293	-0,129414
5294	-0,130413
5295	-0,131446
5296	-0,13242
5297	-0,133585
5298	-0,134521
5299	-0,135003
5300	-0,136263
5301	-0,136635
5302	-0,136944
5303	-0,137006
5304	-0,136983
5305	-0,137156
5306	-0,137661
5307	-0,138437
5308	-0,138924
5309	-0,138944
5310	-0,138849
5311	-0,138901
5312	-0,138918
5313	-0,139604
5314	-0,140233
5315	-0,140709
5316	-0,141272
5317	-0,141001
5318	-0,140999
5319	-0,140756
5320	-0,140833
5321	-0,140692
5322	-0,14021
5323	-0,140267
5324	-0,140738
5325	-0,140862
5326	-0,141413
5327	-0,142102
5328	-0,14239
5329	-0,142841
5330	-0,14306
5331	-0,143705
5332	-0,144272
5333	-0,144602
5334	-0,144651
5335	-0,144829
5336	-0,144955
5337	-0,144654
5338	-0,144234
5339	-0,14397
5340	-0,143914
5341	-0,143516
5342	-0,143504
5343	-0,143055
5344	-0,142677
5345	-0,142805
5346	-0,143489
5347	-0,142947
5348	-0,143017
5349	-0,14295
5350	-0,142455
5351	-0,141836
5352	-0,141094
5353	-0,140073
5354	-0,139325
5355	-0,138836
5356	-0,1383
5357	-0,137496
5358	-0,136217
5359	-0,135583
5360	-0,134735
5361	-0,133327
5362	-0,132613
5363	-0,1315
5364	-0,130523
5365	-0,129534
5366	-0,128405
5367	-0,127278
5368	-0,126406
5369	-0,125768
5370	-0,125203
5371	-0,125015
5372	-0,124917
5373	-0,124316
5374	-0,123991
5375	-0,123394
5376	-0,123161
5377	-0,122427
5378	-0,121409
5379	-0,120399
5380	-0,11994
5381	-0,119411
5382	-0,119141
5383	-0,118744
5384	-0,118784
5385	-0,118318
5386	-0,118561
5387	-0,118143
5388	-0,118058
5389	-0,118189
5390	-0,11853
5391	-0,118509
5392	-0,118566
5393	-0,118455
5394	-0,118605
5395	-0,119071
5396	-0,119739
5397	-0,119935
5398	-0,120261
5399	-0,120643
5400	-0,120349
5401	-0,119295
5402	-0,118164
5403	-0,11746
5404	-0,117269
5405	-0,1174
5406	-0,117548
5407	-0,117535
5408	-0,11761
5409	-0,117855
5410	-0,117751
5411	-0,117627
5412	-0,117297
5413	-0,116738
5414	-0,116392
5415	-0,11581
5416	-0,115439
5417	-0,114991
5418	-0,113825
5419	-0,112735
5420	-0,111815
5421	-0,111545
5422	-0,110763
5423	-0,110121
5424	-0,1093
5425	-0,108789
5426	-0,108142
5427	-0,10732
5428	-0,106142
5429	-0,104827
5430	-0,103878
5431	-0,103253
5432	-0,102425
5433	-0,101476
5434	-0,100389
5435	-0,0990561
5436	-0,0981133
5437	-0,096999
5438	-0,0958357
5439	-0,0948962
5440	-0,0940139
5441	-0,0936495
5442	-0,0924813
5443	-0,0916497
5444	-0,0906252
5445	-0,0898737
5446	-0,0893149
5447	-0,0885976
5448	-0,0878182
5449	-0,0871908
5450	-0,0865961
5451	-0,0864572
5452	-0,0859115
5453	-0,0851403
5454	-0,0847384
5455	-0,0840293
5456	-0,0833104
5457	-0,0828414
5458	-0,0823121
5459	-0,0815703
5460	-0,0812974
5461	-0,0817467
5462	-0,0817075
5463	-0,0809723
5464	-0,0805066
5465	-0,0803498
5466	-0,0801047
5467	-0,0796047
5468	-0,0788499
5469	-0,0785688
5470	-0,0784675
5471	-0,0778581
5472	-0,0770412
5473	-0,0762994
5474	-0,0758223
5475	-0,0759056
5476	-0,0757471
5477	-0,0750789
5478	-0,0745805
5479	-0,0740348
5480	-0,0733796
5481	-0,0724647
5482	-0,0714794
5483	-0,0705481
5484	-0,0695694
5485	-0,0680728
5486	-0,0662477
5487	-0,0651204
5488	-0,064261
5489	-0,0636221
5490	-0,0627071
5491	-0,0617497
5492	-0,0612317
5493	-0,0604099
5494	-0,0596158
5495	-0,0590603
5496	-0,0587613
5497	-0,058642
5498	-0,0583545
5499	-0,0583724
5500	-0,0580931
5501	-0,0579705
5502	-0,0575669
5503	-0,0576715
5504	-0,0577941
5505	-0,0583398
5506	-0,0582695
5507	-0,0579476
5508	-0,0584166
5509	-0,0590325
5510	-0,0594002
5511	-0,059758
5512	-0,0602236
5513	-0,0599001
5514	-0,0600194
5515	-0,0601289
5516	-0,0603233
5517	-0,0607971
5518	-0,0609458
5519	-0,0607644
5520	-0,0605994
5521	-0,0611223
5522	-0,0616827
5523	-0,0625683
5524	-0,0629784
5525	-0,0632806
5526	-0,0629833
5527	-0,0625356
5528	-0,0620879
5529	-0,0617007
5530	-0,0615422
5531	-0,0611974
5532	-0,0607743
5533	-0,0602057
5534	-0,0597645
5535	-0,0594002
5536	-0,0590456
5537	-0,0585996
5538	-0,0592891
5539	-0,0600112
5540	-0,0602008
5541	-0,0603445
5542	-0,0597237
5543	-0,0592825
5544	-0,0587907
5545	-0,0580261
5546	-0,0568578
5547	-0,0565098
5548	-0,0559265
5549	-0,0555785
5550	-0,0550034
5551	-0,0548727
5552	-0,0548825
5553	-0,0547044
5554	-0,0546358
5555	-0,0540182
5556	-0,053479
5557	-0,053211
5558	-0,0531931
5559	-0,0528385
5560	-0,0528336
5561	-0,053064
5562	-0,0528565
5563	-0,0534038
5564	-0,0535574
5565	-0,0538499
5566	-0,0541456
5567	-0,0548253
5568	-0,0550295
5569	-0,0549266
5570	-0,055603
5571	-0,056188
5572	-0,0559135
5573	-0,0559772
5574	-0,0562566
5575	-0,0568366
5576	-0,0569379
5577	-0,0573823
5578	-0,0586224
5579	-0,0599426
5580	-0,0608984
5581	-0,0618036
5582	-0,0625977
5583	-0,0633247
5584	-0,0634881
5585	-0,0635567
5586	-0,0633231
5587	-0,0636531
5588	-0,063663
5589	-0,063859
5590	-0,0641155
5591	-0,0639538
5592	-0,0638574
5593	-0,063944
5594	-0,0633084
5595	-0,0624882
5596	-0,061766
5597	-0,0616582
5598	-0,0611615
5599	-0,0609425
5600	-0,0610308
5601	-0,0621108
5602	-0,0625503
5603	-0,0626973
5604	-0,0624522
5605	-0,0619588
5606	-0,061253
5607	-0,0602906
5608	-0,0594459
5609	-0,0586388
5610	-0,0578823
5611	-0,0573039
5612	-0,0570506
5613	-0,0569608
5614	-0,0567958
5615	-0,0566945
5616	-0,0564183
5617	-0,0563595
5618	-0,0560948
5619	-0,0558497
5620	-0,0559739
5621	-0,0554968
5622	-0,0551651
5623	-0,0548384
5624	-0,0547599
5625	-0,0542796
5626	-0,0539087
5627	-0,0538319
5628	-0,0537028
5629	-0,0540329
5630	-0,0544724
5631	-0,0541815
5632	-0,0540361
5633	-0,0533107
5634	-0,0529006
5635	-0,0523549
5636	-0,051917
5637	-0,0510576
5638	-0,0500152
5639	-0,0495315
5640	-0,0482064
5641	-0,047334
5642	-0,0468127
5643	-0,0466951
5644	-0,0463062
5645	-0,0457295
5646	-0,0451364
5647	-0,0441528
5648	-0,0440041
5649	-0,0433408
5650	-0,0425205
5651	-0,0411906
5652	-0,0404913
5653	-0,039823
5654	-0,0392479
5655	-0,038609
5656	-0,0377169
5657	-0,036516
5658	-0,0355161
5659	-0,0341878
5660	-0,0320915
5661	-0,0297828
5662	-0,0277699
5663	-0,0262014
5664	-0,0248714
5665	-0,0235692
5666	-0,0223601
5667	-0,021254
5668	-0,0206168
5669	-0,0196854
5670	-0,0188244
5671	-0,0183342
5672	-0,0180712
5673	-0,0171725
5674	-0,0164291
5675	-0,0153622
5676	-0,0146776
5677	-0,0143998
5678	-0,0140388
5679	-0,0134636
5680	-0,0133721
5681	-0,0131401
5682	-0,0123722
5683	-0,0118216
5684	-0,0112154
5685	-0,0108968
5686	-0,0107939
5687	-0,0108756
5688	-0,0109246
5689	-0,0106092
5690	-0,010405
5691	-0,010204
5692	-0,00965179
5693	-0,00963382
5694	-0,00945409
5695	-0,00864859
5696	-0,00765682
5697	-0,00645919
5698	-0,00598373
5699	-0,00559813
5700	-0,00527626
5701	-0,00504261
5702	-0,0051864
5703	-0,00483675
5704	-0,00522888
5705	-0,00454101
5706	-0,00388093
5707	-0,00338586
5708	-0,0025967
5709	-0,00201667
5710	-0,00134841
5711	-0,000616434
5712	0,000450489
5713	0,000909609
5714	0,00140794
5715	0,00160728
5716	0,00203208
5717	0,00207293
5718	0,0020811
5719	0,0019847
5720	0,00154682
5721	0,00183439
5722	0,00204189
5723	0,00205333
5724	0,00243892
5725	0,00242422
5726	0,00230004
5727	0,00155336
5728	0,000628582
5729	0,000197238
5730	1,59E-05
5731	-1,03E-05
5732	-6,25E-05
5733	-0,000363183
5734	-0,000604997
5735	-0,000488992
5736	-0,000256981
5737	-0,000737341
5738	-0,000139341
5739	0,000270762
5740	0,000589369
5741	0,00082138
5742	0,000787068
5743	0,000457025
5744	0,000296904
5745	-0,000242276
5746	-0,000541276
5747	-0,00115561
5748	-0,00122914
5749	-0,00102981
5750	-0,00115071
5751	-0,00143991
5752	-0,00148566
5753	-0,00203301
5754	-0,00173237
5755	-0,00188923
5756	-0,0019121
5757	-0,00201013
5758	-0,0020183
5759	-0,00179283
5760	-0,00166702
5761	-0,0015069
5762	-0,00191537
5763	-0,00185492
5764	-0,00206569
5765	-0,00242841
5766	-0,00254114
5767	-0,0026212
5768	-0,00272087
5769	-0,00275845
5770	-0,00216862
5771	-0,00147422
5772	-0,00121607
5773	-0,00118339
5774	-0,000573953
5775	0,000424347
5776	0,00109587
5777	0,00156806
5778	0,00299444
5779	0,00430971
5780	0,00558087
5781	0,00656937
5782	0,00776373
5783	0,00886334
5784	0,00952832
5785	0,00993026
5786	0,0103093
5787	0,0112129
5788	0,011886
5789	0,0126752
5790	0,0133581
5791	0,0139333
5792	0,0141244
5793	0,0143074
5794	0,0143368
5795	0,0142519
5796	0,0147224
5797	0,015523
5798	0,0162272
5799	0,0170638
5800	0,017451
5801	0,0183121
5802	0,0187499
5803	0,0189476
5804	0,0191176
5805	0,0196649
5806	0,0201943
5807	0,0209132
5808	0,0216615
5809	0,0219474
5810	0,0221027
5811	0,022449
5812	0,0225879
5813	0,0229033
5814	0,0232807
5815	0,023596
5816	0,0236075
5817	0,0240176
5818	0,0238689
5819	0,0242332
5820	0,0251433
5821	0,0257789
5822	0,0255632
5823	0,025359
5824	0,0252871
5825	0,0251025
5826	0,0251809
5827	0,0251302
5828	0,0255322
5829	0,0257005
5830	0,0260272
5831	0,0258573
5832	0,026037
5833	0,0252234
5834	0,0249048
5835	0,0242447
5836	0,0241417
5837	0,0242512
5838	0,0238346
5839	0,0243084
5840	0,0240274
5841	0,0238656
5842	0,0236712
5843	0,0235552
5844	0,023297
5845	0,0227775
5846	0,022369
5847	0,021722
5848	0,0217759
5849	0,0215602
5850	0,0210325
5851	0,0206109
5852	0,0203838
5853	0,0197172
5854	0,0185882
5855	0,0174543
5856	0,016121
5857	0,0146832
5858	0,013729
5859	0,0128255
5860	0,0120184
5861	0,011038
5862	0,010275
5863	0,00974726
5864	0,00947277
5865	0,0089483
5866	0,00818364
5867	0,007352
5868	0,00671478
5869	0,00577204
5870	0,00454009
5871	0,00396987
5872	0,00354669
5873	0,00330814
5874	0,00332448
5875	0,00310391
5876	0,00280164
5877	0,00278857
5878	0,0027804
5879	0,00260558
5880	0,00251898
5881	0,00173799
5882	0,0012658
5883	0,000992937
5884	0,000341019
5885	-0,000170385
5886	-0,000822303
5887	-0,00116705
5888	-0,00138109
5889	-0,00125855
5890	-0,00142847
5891	-0,00176342
5892	-0,00213921
5893	-0,00266042
5894	-0,00280257
5895	-0,00323391
5896	-0,00332214
5897	-0,00397732
5898	-0,00392994
5899	-0,0034986
5900	-0,00294308
5901	-0,00227482
5902	-0,00179283
5903	-0,00153631
5904	-0,00100857
5905	-0,000907265
5906	-0,00116378
5907	-0,00120136
5908	-0,00113928
5909	-0,00118829
5910	-0,00115071
5911	-0,00132554
5912	-0,00192844
5913	-0,00238593
5914	-0,00276008
5915	-0,00224705
5916	-0,00222907
5917	-0,00170787
5918	-0,00143337
5919	-0,00171767
5920	-0,00117686
5921	-0,000869686
5922	-0,000570686
5923	6,82E-05
5924	0,000404741
5925	0,000473363
5926	0,000393303
5927	0,00082138
5928	0,00141284
5929	0,00156806
5930	0,00196019
5931	0,00209581
5932	0,00205006
5933	0,00212522
5934	0,00216116
5935	0,00212522
5936	0,00216116
5937	0,00256473
5938	0,00274936
5939	0,00296013
5940	0,00274936
5941	0,00213665
5942	0,00161381
5943	0,0010779
5944	0,000970063
5945	0,000746221
5946	0,000703741
5947	0,000541986
5948	9,43E-05
5949	-0,000283123
5950	-0,000314167
5951	-0,000291292
5952	-9,69E-05
5953	0,000394937
5954	0,000372063
5955	0,000550156
5956	0,000564861
5957	0,000907975
5958	0,000809943
5959	0,000425981
5960	0,000355724
5961	0,000285467
5962	0,00101091
5963	0,00144225
5964	0,00204025
5965	0,00250591
5966	0,00290784
5967	0,00330978
5968	0,00355159
5969	0,00273792
5970	0,00235886
5971	0,00249611
5972	0,00231148
5973	0,0030696
5974	0,0030598
5975	0,0029634
5976	0,00228207
5977	0,00251408
5978	0,00224286
5979	0,0022739
5980	0,0021726
5981	0,00209744
5982	0,00195693
5983	0,00170041
5984	0,00161381
5985	0,00167427
5986	0,00173962
5987	0,00179681
5988	0,00167263
5989	0,0012658
5990	0,00161054
5991	0,00145042
5992	0,00162525
5993	0,00222815
5994	0,00262355
5995	0,00335716
5996	0,00343395
5997	0,00380321
5998	0,00418554
5999	0,00397967
6000	0,00375419
6001	0,00366923
6002	0,00378524
6003	0,00410058
6004	0,00451722
6005	0,00473289
6006	0,00472145
6007	0,00456296
6008	0,00430645
6009	0,00460871
6010	0,00454989
6011	0,004478
6012	0,00418554
6013	0,0044829
6014	0,00431625
6015	0,00469694
6016	0,00511358
6017	0,00521978
6018	0,00547957
6019	0,00572302
6020	0,00543872
6021	0,00549428
6022	0,00554002
6023	0,00569034
6024	0,00590928
6025	0,00583739
6026	0,00602855
6027	0,00625566
6028	0,00586843
6029	0,00607594
6030	0,00605143
6031	0,00641088
6032	0,00652852
6033	0,00747454
6034	0,00801535
6035	0,00841729
6036	0,00862152
6037	0,00858231
6038	0,00880942
6039	0,00903326
6040	0,00973256
6041	0,0101296
6042	0,0104988
6043	0,011422
6044	0,0123435
6045	0,0128549
6046	0,0134529
6047	0,0141604
6048	0,0148009
6049	0,0154119
6050	0,0157256
6051	0,0160736
6052	0,016206
6053	0,0166112
6054	0,0173399
6055	0,018281
6056	0,0192957
6057	0,0200832
6058	0,0206714
6059	0,0209328
6060	0,0207449
6061	0,0207139
6062	0,0206338
6063	0,0203332
6064	0,0201355
6065	0,0204279
6066	0,0204002
6067	0,0205031
6068	0,0208691
6069	0,0218821
6070	0,0228706
6071	0,0233951
6072	0,0236091
6073	0,0234065
6074	0,0230111
6075	0,0228837
6076	0,0225765
6077	0,0219131
6078	0,0212923
6079	0,0207743
6080	0,0206126
6081	0,0201731
6082	0,0199035
6083	0,0194492
6084	0,0190457
6085	0,0191698
6086	0,0194836
6087	0,0199133
6088	0,0206599
6089	0,0205162
6090	0,0204426
6091	0,0204181
6092	0,0207237
6093	0,0208773
6094	0,0210406
6095	0,0213936
6096	0,0212727
6097	0,0211534
6098	0,0206371
6099	0,0195179
6100	0,0184934
6101	0,0178676
6102	0,017469
6103	0,0168857
6104	0,0164887
6105	0,0158188
6106	0,0151244
6107	0,0149299
